TweetID,CreationTime,Followed,Followers,Geotagged,Label,TotalTweets,TwitterAge,Username,Verified,nHashtags,nMentions,nURLs,DeltaSeconds
503643312063258625,Sun Aug 24 20:41:37 +0000 2014,316,1754,True,not_related_or_irrelevant,117302,2183,Breaking AC News,False,3,1,1,80
503643314424655872,Sun Aug 24 20:41:38 +0000 2014,544,734,True,other_useful_information,31690,2697,Anayla Weber,False,0,2,1,81
503643315548323840,Sun Aug 24 20:41:38 +0000 2014,175,60,True,not_related_or_irrelevant,64,1829,Kristen Dekker,False,2,1,0,81
503643317330903040,Sun Aug 24 20:41:38 +0000 2014,291,278,True,infrastructure_and_utilities_damage,716,1658,Henry Gingersnaps,False,0,0,1,81
503643317704212480,Sun Aug 24 20:41:38 +0000 2014,2392,5501,True,caution_and_advice,141779,3199,Twitaso,False,0,1,1,81
503643317855207424,Sun Aug 24 20:41:38 +0000 2014,569,209,True,other_useful_information,5833,3246,francine matarazzo,False,2,3,0,81
503643318560239616,Sun Aug 24 20:41:39 +0000 2014,126,1698,True,other_useful_information,51248,1706,Team R&I Italia,False,1,1,0,82
503643318937739265,Sun Aug 24 20:41:39 +0000 2014,640,2287,True,other_useful_information,48665,3072,Breaking NB News,False,3,1,1,82
503643319713673217,Sun Aug 24 20:41:39 +0000 2014,876,6293,True,other_useful_information,200201,3106,Breaking Miami News,False,3,1,1,82
503643320405725184,Sun Aug 24 20:41:39 +0000 2014,475,2259,True,other_useful_information,33715,2412,Niagara Falls News,False,3,1,1,82
503643321248395264,Sun Aug 24 20:41:39 +0000 2014,313,161,True,caution_and_advice,28008,2465,Panteralandia,False,0,1,1,82
503643321412378624,Sun Aug 24 20:41:39 +0000 2014,1374,333,True,infrastructure_and_utilities_damage,932,3765,Eric Sutcliffe,False,1,0,0,82
503643321823420416,Sun Aug 24 20:41:39 +0000 2014,1057,23809,True,other_useful_information,123206,3268,breakingNSnews,False,3,1,1,82
503643323173969920,Sun Aug 24 20:41:40 +0000 2014,868,4450,True,sympathy_and_emotional_support,86586,2410,Oakland News,False,3,1,1,83
503643323236904961,Sun Aug 24 20:41:40 +0000 2014,985,287,True,infrastructure_and_utilities_damage,4197,3273,Casey Estrada,False,1,0,0,83
503643324017020928,Sun Aug 24 20:41:40 +0000 2014,327,1215,True,infrastructure_and_utilities_damage,37839,2169,Breaking OC News,False,3,1,1,83
503643325715730432,Sun Aug 24 20:41:40 +0000 2014,2425,1295,True,caution_and_advice,176323,1508,Friend⚡️ Ar Electric,False,2,1,0,83
503643325761851392,Sun Aug 24 20:41:40 +0000 2014,895,2793,True,other_useful_information,141120,3764,Teri Christopher,False,2,2,0,83
503643326789062657,Sun Aug 24 20:41:41 +0000 2014,250,154,True,other_useful_information,4605,2417,Jeanette Jernigan,False,0,1,1,84
503643326990778368,Sun Aug 24 20:41:41 +0000 2014,690,1829,True,other_useful_information,104715,2901,Breaking SLC News,False,3,1,1,84
503643327632519168,Sun Aug 24 20:41:41 +0000 2014,350,3239,True,infrastructure_and_utilities_damage,53184,3153,Breaking SLO News,False,3,1,1,84
503643328320385025,Sun Aug 24 20:41:41 +0000 2014,688,4765,True,other_useful_information,115067,2713,Breaking STL News,False,3,1,1,84
503643329922215937,Sun Aug 24 20:41:41 +0000 2014,312,386,True,other_useful_information,3372,2314,illiana,False,2,1,0,84
503643330543357952,Sun Aug 24 20:41:41 +0000 2014,0,594,True,infrastructure_and_utilities_damage,579056,1441,afrilocen,False,0,0,1,84
503643330551775232,Sun Aug 24 20:41:41 +0000 2014,268,7947,True,infrastructure_and_utilities_damage,51484,2939,Brevard County News,False,3,1,1,84
503643331281555456,Sun Aug 24 20:41:42 +0000 2014,225,2522,True,other_useful_information,48255,3033,Brookline News,False,3,1,1,85
503643331696803840,Sun Aug 24 20:41:42 +0000 2014,9036,9958,True,other_useful_information,10793,2256,Macp Is Me ™ ® ,False,2,1,1,85
503643332015554560,Sun Aug 24 20:41:42 +0000 2014,671,17453,True,other_useful_information,84052,3033,Brooklyn News,False,3,1,1,85
503643332229480448,Sun Aug 24 20:41:42 +0000 2014,2662,1290,True,caution_and_advice,7955,3377,Michael Accorsi,False,0,1,1,85
503643333470982144,Sun Aug 24 20:41:42 +0000 2014,636,1681,True,other_useful_information,76686,3012,Burlingame News,False,3,1,1,85
503643334280482816,Sun Aug 24 20:41:42 +0000 2014,731,3459,True,other_useful_information,112085,2915,Burlington Buzz,False,3,1,1,85
503643334938988544,Sun Aug 24 20:41:42 +0000 2014,771,4567,True,other_useful_information,135590,2648,Buzz in Baltimore,False,3,1,1,85
503643335857569792,Sun Aug 24 20:41:43 +0000 2014,215,2082,True,sympathy_and_emotional_support,113609,2938,Buzz in Chicago,False,3,1,1,86
503643337199718400,Sun Aug 24 20:41:43 +0000 2014,827,4422,True,infrastructure_and_utilities_damage,152417,2637,Buzz in Memphis,False,3,1,1,86
503643338332180482,Sun Aug 24 20:41:43 +0000 2014,3341,135,True,not_related_or_irrelevant,15679,2631,Brian B.,False,0,0,0,86
503643339187830784,Sun Aug 24 20:41:44 +0000 2014,2623,505,True,not_related_or_irrelevant,7015,2300,martinisandbonbons,False,1,1,1,87
503643340228014081,Sun Aug 24 20:41:44 +0000 2014,268,1675,True,infrastructure_and_utilities_damage,44659,2547,Cary Buzz,False,3,1,1,87
503643341205299200,Sun Aug 24 20:41:44 +0000 2014,279,2327,True,infrastructure_and_utilities_damage,14117,2873,Castle Rock News,False,3,1,1,87
503643341880565760,Sun Aug 24 20:41:44 +0000 2014,215,1374,True,other_useful_information,60922,2123,Cedar Rapids Buzz,False,3,1,1,87
503643341905752064,Sun Aug 24 20:41:44 +0000 2014,858,437,True,other_useful_information,725,2307,Mariam Ann,False,0,0,0,87
503643342585233408,Sun Aug 24 20:41:44 +0000 2014,188,660,True,not_related_or_irrelevant,11438,2568,Cerritos Buzz,False,3,1,1,87
503643343197577216,Sun Aug 24 20:41:44 +0000 2014,238,1605,True,infrastructure_and_utilities_damage,171207,2185,Charleston WV Now,False,3,1,1,87
503643344653012992,Sun Aug 24 20:41:45 +0000 2014,491,1243,True,other_useful_information,43951,2213,Chattanooga Day,False,3,1,1,88
503643344791031808,Sun Aug 24 20:41:45 +0000 2014,699,6285,True,other_useful_information,22776,3315,☀️Kyle UnderWOOD☀️,True,0,1,0,88
503643345496047616,Sun Aug 24 20:41:45 +0000 2014,209,5291,True,not_related_or_irrelevant,37029,2865,Cherokee County News,False,3,1,1,88
503643346938523649,Sun Aug 24 20:41:45 +0000 2014,305,2017,True,infrastructure_and_utilities_damage,95903,2875,Cherry Creek Buzz,False,3,1,1,88
503643347807129602,Sun Aug 24 20:41:46 +0000 2014,120,903,True,other_useful_information,37565,2152,Cheyenne Journal,False,3,1,1,89
503643349119549440,Sun Aug 24 20:41:46 +0000 2014,961,167,True,other_useful_information,10488,3544,AaronTheBaron,False,0,2,0,89
503643349224804353,Sun Aug 24 20:41:46 +0000 2014,436,1703,True,other_useful_information,23689,3044,Coastside News,False,3,1,1,89
503643349954613248,Sun Aug 24 20:41:46 +0000 2014,368,562,True,caution_and_advice,75198,2817,Raymond Gaxiola,False,0,2,1,89
503643350701191168,Sun Aug 24 20:41:46 +0000 2014,275,285,True,other_useful_information,7844,2378,College San Jose,False,3,1,1,89
503643352106299392,Sun Aug 24 20:41:47 +0000 2014,471,3368,True,not_related_or_irrelevant,125076,2591,Columbia MO Buzz,False,3,1,1,90
503643353146064896,Sun Aug 24 20:41:47 +0000 2014,258,321,True,infrastructure_and_utilities_damage,18525,2302,Rayna abreu,False,0,1,0,90
503643353863294976,Sun Aug 24 20:41:47 +0000 2014,146,2303,True,other_useful_information,16233,2479,Coral Springs News,False,3,1,1,90
503643354677407744,Sun Aug 24 20:41:47 +0000 2014,201,517,True,injured_or_dead_people,9298,2977,Chula Vista Buzz,False,3,1,1,90
503643355310743552,Sun Aug 24 20:41:47 +0000 2014,261,1462,True,other_useful_information,82431,1548,Charlottesville News,False,3,1,1,90
503643355990220800,Sun Aug 24 20:41:47 +0000 2014,368,1653,True,injured_or_dead_people,99024,2213,Daily Baton Rouge,False,3,1,1,90
503643356715835392,Sun Aug 24 20:41:48 +0000 2014,386,2805,True,other_useful_information,53915,2245,Daily Charleston,False,3,1,1,91
503643357495963648,Sun Aug 24 20:41:48 +0000 2014,292,1764,True,caution_and_advice,60372,2213,Little Rock Daily,False,3,1,1,91
503643358284509184,Sun Aug 24 20:41:48 +0000 2014,280,2928,True,other_useful_information,24629,2896,Danville Buzz,False,3,1,1,91
503643358934605824,Sun Aug 24 20:41:48 +0000 2014,293,908,True,other_useful_information,30127,2526,daytonabchbuzz,False,3,1,1,91
503643359668604928,Sun Aug 24 20:41:48 +0000 2014,359,1737,True,caution_and_advice,89143,2221,Dayton Buzz,False,3,1,1,91
503643359794434049,Sun Aug 24 20:41:48 +0000 2014,3326,1445,True,infrastructure_and_utilities_damage,7942,1545,Scott Probeck,False,0,1,1,91
503643360381652992,Sun Aug 24 20:41:49 +0000 2014,7820,7116,True,sympathy_and_emotional_support,224171,2325,Democracy Watch News,False,0,0,1,92
503643360469725184,Sun Aug 24 20:41:49 +0000 2014,126,1407,True,other_useful_information,104886,2834,Denver Communities,False,3,1,1,92
503643360557412352,Sun Aug 24 20:41:49 +0000 2014,2635,2770,True,other_useful_information,234734,1533,Eric James Mantillo,False,1,0,3,92
503643361254047744,Sun Aug 24 20:41:49 +0000 2014,480,1804,True,injured_or_dead_people,99725,2221,Des Moines Daily,False,3,1,1,92
503643362030026754,Sun Aug 24 20:41:49 +0000 2014,227,2504,True,other_useful_information,42665,2548,Destin Buzz,False,3,1,1,92
503643362658750464,Sun Aug 24 20:41:49 +0000 2014,1217,1333,True,donation_needs_or_offers_or_volunteering_services,5674,2803,Patrick Eckel,False,1,1,0,92
503643363632226304,Sun Aug 24 20:41:49 +0000 2014,750,6080,True,infrastructure_and_utilities_damage,97275,3021,DFW Breaking News,False,3,1,1,92
503643364265193472,Sun Aug 24 20:41:49 +0000 2014,668,453,True,other_useful_information,5256,1819,Laura McCamy,False,0,1,1,92
503643364286550017,Sun Aug 24 20:41:49 +0000 2014,462,641,True,other_useful_information,26618,2299,michael silvestri,False,0,1,0,92
503643364827598848,Sun Aug 24 20:41:50 +0000 2014,153,393,True,not_related_or_irrelevant,2401,2041,Terrific Wines,False,1,3,1,93
503643365217693697,Sun Aug 24 20:41:50 +0000 2014,643,742,True,caution_and_advice,3077,3244,Jayson ✈✈🇺🇸 🇮🇱,False,2,1,0,93
503643365771341825,Sun Aug 24 20:41:50 +0000 2014,298,3026,True,sympathy_and_emotional_support,87750,2254,Downtown Houston,False,3,1,1,93
503643365850628097,Sun Aug 24 20:41:50 +0000 2014,1558,50487,True,caution_and_advice,35381,3726,Conor Friedersdorf,True,1,1,0,93
503643366446608384,Sun Aug 24 20:41:50 +0000 2014,297,1330,True,infrastructure_and_utilities_damage,98466,2159,Downtown LA Daily,False,3,1,1,93
503643366580424704,Sun Aug 24 20:41:50 +0000 2014,2392,5501,True,other_useful_information,141779,3199,Twitaso,False,0,1,1,93
503643368237580288,Sun Aug 24 20:41:50 +0000 2014,464,6482,True,other_useful_information,78276,2749,Downtown San Jose,False,3,1,1,93
503643449279938561,Sun Aug 24 20:42:10 +0000 2014,514,12604,True,other_useful_information,101536,2990,Naples Buzz,False,3,1,1,113
503643449988751361,Sun Aug 24 20:42:10 +0000 2014,356,5420,True,other_useful_information,43362,2616,Nassau County News,False,3,1,1,113
503643450034491392,Sun Aug 24 20:42:10 +0000 2014,3829,4303,True,other_useful_information,930604,2079,IL News Network,False,1,0,1,113
503643450680803328,Sun Aug 24 20:42:10 +0000 2014,244,978,True,other_useful_information,103001,2759,Northeast Denver,False,3,1,1,113
503643451465162752,Sun Aug 24 20:42:10 +0000 2014,184,1150,True,infrastructure_and_utilities_damage,13992,1753,Newark Daily News,False,3,1,1,113
503643451490324480,Sun Aug 24 20:42:10 +0000 2014,445,339,True,other_useful_information,8191,2947,חוס,False,2,0,1,113
503643452140453889,Sun Aug 24 20:42:10 +0000 2014,253,1079,True,other_useful_information,28955,1545,New Brunswick Now,False,3,1,1,113
503643452748615681,Sun Aug 24 20:42:11 +0000 2014,167,1309,True,injured_or_dead_people,40733,2563,Newbury Park News,False,3,1,1,114
503643453633613825,Sun Aug 24 20:42:11 +0000 2014,464,1822,True,infrastructure_and_utilities_damage,112501,2221,New Haven Daily,False,3,1,1,114
503643455734956032,Sun Aug 24 20:42:11 +0000 2014,347,2937,True,other_useful_information,30539,2932,North Atlanta News,False,3,1,1,114
503643456133419008,Sun Aug 24 20:42:11 +0000 2014,164,219,True,other_useful_information,2251,1717,The Biafran,False,0,0,1,114
503643456489943040,Sun Aug 24 20:42:11 +0000 2014,130,750,True,other_useful_information,16008,2443,Northbrook News,False,3,1,1,114
503643457186168832,Sun Aug 24 20:42:12 +0000 2014,134,638,True,other_useful_information,13601,2493,North Denver News,False,3,1,1,115
503643458033438720,Sun Aug 24 20:42:12 +0000 2014,163,1272,True,other_useful_information,20775,2570,No GA Mountain News,False,3,1,1,115
503643458708717568,Sun Aug 24 20:42:12 +0000 2014,1964,1974,True,injured_or_dead_people,35831,2447,North Shore Daily,False,3,1,1,115
503643459379789825,Sun Aug 24 20:42:12 +0000 2014,184,1808,True,other_useful_information,35032,2619,North Snohomish,False,3,1,1,115
503643460101230594,Sun Aug 24 20:42:12 +0000 2014,279,804,True,other_useful_information,32312,2759,Northwest Denver,False,3,1,1,115
503643460726173696,Sun Aug 24 20:42:12 +0000 2014,99,77,True,injured_or_dead_people,1148,3015,CojakUK,False,1,1,0,115
503643460797485056,Sun Aug 24 20:42:12 +0000 2014,255,3606,True,not_related_or_irrelevant,46379,2951,Ocala News,False,3,1,1,115
503643461405663232,Sun Aug 24 20:42:13 +0000 2014,1161,1097,True,other_useful_information,19716,1506,ALLEN JACKSON,False,0,1,1,116
503643461602775040,Sun Aug 24 20:42:13 +0000 2014,219,980,True,other_useful_information,38277,1569,Ogden Daily News,False,3,1,1,116
503643462370328576,Sun Aug 24 20:42:13 +0000 2014,1880,9069,True,not_related_or_irrelevant,346626,2997,OKC Breaking News,False,3,1,1,116
503643463125311488,Sun Aug 24 20:42:13 +0000 2014,265,1112,True,not_related_or_irrelevant,35746,2123,Olympia Journal,False,3,1,1,116
503643464899518464,Sun Aug 24 20:42:13 +0000 2014,463,5167,True,other_useful_information,91375,2338,Breaking Ottawa News,False,3,1,1,116
503643465729581056,Sun Aug 24 20:42:14 +0000 2014,81,30,True,other_useful_information,92,1366,Cody the Cub,False,1,0,0,117
503643465826058240,Sun Aug 24 20:42:14 +0000 2014,2154,1792,True,other_useful_information,11218,3322,Maribeth Doran,False,4,1,1,117
503643466073915393,Sun Aug 24 20:42:14 +0000 2014,3842,1453,True,other_useful_information,52552,3226,Sister Maddy Corrasa,False,1,0,0,117
503643466531102720,Sun Aug 24 20:42:14 +0000 2014,499,1105,True,not_related_or_irrelevant,45213,2838,Pac Heights Buzz,False,3,1,1,117
503643467134664704,Sun Aug 24 20:42:14 +0000 2014,176,1797,True,donation_needs_or_offers_or_volunteering_services,3751,3351,Lara Hyams,False,0,1,0,117
503643467160248320,Sun Aug 24 20:42:14 +0000 2014,223,1230,True,other_useful_information,58816,3001,Pacifica News,False,3,1,1,117
503643467869085696,Sun Aug 24 20:42:14 +0000 2014,421,2135,True,other_useful_information,52930,2391,Palo Alto News,False,3,1,1,117
503643468510822400,Sun Aug 24 20:42:14 +0000 2014,388,1192,True,other_useful_information,29990,2355,Park City Buzz,False,3,1,1,117
503643469228019712,Sun Aug 24 20:42:14 +0000 2014,266,1327,True,other_useful_information,22990,2873,Parker Buzz,False,3,1,1,117
503643469982605312,Sun Aug 24 20:42:15 +0000 2014,610,959,True,other_useful_information,6884,2474,Bailee Baker,False,1,3,0,118
503643470628937728,Sun Aug 24 20:42:15 +0000 2014,172,5289,True,other_useful_information,66033,2534,Pensacola Daily News,False,3,1,1,118
503643471262285824,Sun Aug 24 20:42:15 +0000 2014,165,1993,True,infrastructure_and_utilities_damage,30133,2123,Peoria Journal,False,3,1,1,118
503643471304216577,Sun Aug 24 20:42:15 +0000 2014,354,338,True,infrastructure_and_utilities_damage,5687,2490,Hawaii Five-Joe,False,0,0,0,118
503643472080171008,Sun Aug 24 20:42:15 +0000 2014,142,565,True,infrastructure_and_utilities_damage,3982,1626,Petaluma Journal,False,3,1,1,118
503643472445071361,Sun Aug 24 20:42:15 +0000 2014,778,1322,True,caution_and_advice,81745,3124,Don Fredrick,False,0,0,0,118
503643473178673152,Sun Aug 24 20:42:15 +0000 2014,2649,742,True,other_useful_information,22656,3649,miApples Media,False,1,0,1,118
503643473434906624,Sun Aug 24 20:42:15 +0000 2014,524,2109,True,other_useful_information,141995,2472,PHX Breaking News,False,3,1,1,118
503643474122788864,Sun Aug 24 20:42:16 +0000 2014,214,681,True,sympathy_and_emotional_support,8365,2136,Plano Journal,False,3,1,1,119
503643474768703489,Sun Aug 24 20:42:16 +0000 2014,388,2060,True,other_useful_information,59717,2976,Pleasant Hill Now,False,3,1,1,119
503643475544645632,Sun Aug 24 20:42:16 +0000 2014,227,575,True,other_useful_information,25797,1683,Pomona Journal,False,3,1,1,119
503643476207337472,Sun Aug 24 20:42:16 +0000 2014,156,734,True,not_related_or_irrelevant,38024,2132,Portland Journal,False,3,1,1,119
503643476899405824,Sun Aug 24 20:42:16 +0000 2014,678,1790,True,other_useful_information,103787,2077,Portland OR News,False,3,1,1,119
503643477683752961,Sun Aug 24 20:42:16 +0000 2014,200,3206,True,not_related_or_irrelevant,122663,2426,Portsmouth NH News,False,3,1,1,119
503643479025909761,Sun Aug 24 20:42:17 +0000 2014,215,833,True,other_useful_information,18814,2152,Provo Daily News,False,3,1,1,120
503643479734755329,Sun Aug 24 20:42:17 +0000 2014,182,2074,True,other_useful_information,89630,2338,Breaking Quebec News,False,3,1,1,120
503643480372314112,Sun Aug 24 20:42:17 +0000 2014,270,9685,True,other_useful_information,30135,2981,Maui News,False,3,1,1,120
503643481244725248,Sun Aug 24 20:42:17 +0000 2014,127,448,True,other_useful_information,5483,1626,Redding Journal,False,3,1,1,120
503643481328611328,Sun Aug 24 20:42:17 +0000 2014,826,1218,True,other_useful_information,8196,3346,Brit Moorer,True,0,1,0,120
503643482029047808,Sun Aug 24 20:42:18 +0000 2014,314,1942,True,other_useful_information,24445,2632,Redmond Buzz,False,3,1,1,121
503643482456457216,Sun Aug 24 20:42:18 +0000 2014,287,88,True,injured_or_dead_people,2233,3378,Ashley Dunn,False,0,0,0,121
503643482733682688,Sun Aug 24 20:42:18 +0000 2014,482,2115,True,injured_or_dead_people,59039,2971,Redwood City News,False,3,1,1,121
503643483442532353,Sun Aug 24 20:42:18 +0000 2014,212,1082,True,not_related_or_irrelevant,88076,2174,Regina Daily News,False,3,1,1,121
503643484646277121,Sun Aug 24 20:42:18 +0000 2014,2447,2713,True,other_useful_information,5648,3292,Virgil Dennis,False,1,0,0,121
503643485035978752,Sun Aug 24 20:42:18 +0000 2014,1172,421,True,other_useful_information,1431,2671,Judy,False,1,1,0,121
503643485418037249,Sun Aug 24 20:42:18 +0000 2014,312,1088,True,not_related_or_irrelevant,98193,2414,Richmond SF News,False,3,1,1,121
503643485493559299,Sun Aug 24 20:42:18 +0000 2014,254,692,True,infrastructure_and_utilities_damage,10105,2245,DineWithPat,False,0,1,1,121
503643486076538881,Sun Aug 24 20:42:18 +0000 2014,313,6272,True,infrastructure_and_utilities_damage,47976,2905,Riverside Buzz,False,3,1,1,121
503643486516559872,Sun Aug 24 20:42:19 +0000 2014,1347,2778,True,other_useful_information,11347,3193,Partners Trust,False,0,0,1,122
503643486835712000,Sun Aug 24 20:42:19 +0000 2014,225,2965,True,other_useful_information,75068,2429,Rochester NY Buzz,False,3,1,1,122
503643486923403264,Sun Aug 24 20:42:19 +0000 2014,3029,1691,True,sympathy_and_emotional_support,7458,2639,notoriuslysinglegirl,False,0,1,0,122
503643486956957697,Sun Aug 24 20:42:19 +0000 2014,231,138,True,donation_needs_or_offers_or_volunteering_services,962,1728,C. S. Vin,False,1,1,0,122
503643488219852800,Sun Aug 24 20:42:19 +0000 2014,412,5072,True,other_useful_information,52768,2761,Rockland County News,False,3,1,1,122
